station_name,station_lat,station_lon,munro_name,munro_lat,munro_lon,distance_km
Kyle of Lochalsh,57.2802066,-5.7138678,A' Ghlas-bheinn,57.2551949,-5.3039473,24.89
Kyle of Lochalsh,57.2802066,-5.7138678,Blà Bheinn,57.2195711,-6.0931604,23.87
Kyle of Lochalsh,57.2802066,-5.7138678,Sgùrr nan Gillean,57.2482537,-6.1930475,29.13
Kyle of Lochalsh,57.2802066,-5.7138678,Am Basteir,57.2478270,-6.2024849,29.7
Kyle of Lochalsh,57.2802066,-5.7138678,Unnamed,57.2195094,-6.0932012,23.88
Kyle of Lochalsh,57.2802066,-5.7138678,Sgurr na Forcan,57.1619610,-5.4078030,22.7
Kyle of Lochalsh,57.2802066,-5.7138678,Spidean Dhomhuill Bhric,57.1599530,-5.4376880,21.39
Kyle of Lochalsh,57.2802066,-5.7138678,Sgùrr Leac nan Each,57.1632967,-5.4450351,20.81
Kyle of Lochalsh,57.2802066,-5.7138678,Sgùrr nan Saighead,57.2060521,-5.3547155,23.2
Kyle of Lochalsh,57.2802066,-5.7138678,Stùc Mor,57.2680183,-5.2288909,29.29
Kyle of Lochalsh,57.2802066,-5.7138678,Stùc Bheag,57.2630289,-5.2282042,29.36
Kyle of Lochalsh,57.2802066,-5.7138678,Meall an Fhuarain Mhoir,57.2234487,-5.3145025,24.92
Kyle of Lochalsh,57.2802066,-5.7138678,Sgùrr nan Spainteach,57.1819831,-5.3252578,25.89
Kyle of Lochalsh,57.2802066,-5.7138678,Stùc Fraoch Choire,57.2768853,-5.2325821,29.03
Kyle of Lochalsh,57.2802066,-5.7138678,Unnamed,57.2546442,-5.2298344,29.34
Kyle of Lochalsh,57.2802066,-5.7138678,Sgurr a’Mhaoraich Beag,57.1069229,-5.3417998,29.64
Kyle of Lochalsh,57.2802066,-5.7138678,Stob a' Choire Odhair,57.0790938,-5.5814410,23.79
Kyle of Lochalsh,57.2802066,-5.7138678,Sgurr a' Dubh Doire,57.2153301,-5.2561440,28.56
Boat of Garten,57.2481303,-3.7524586,Cairn Gorm,57.1167690,-3.6444857,16.02
Boat of Garten,57.2481303,-3.7524586,Braeriach,57.0781682,-3.7288293,18.98
Boat of Garten,57.2481303,-3.7524586,Stob Coire an t-Sneachda,57.1066883,-3.6590658,16.73
Boat of Garten,57.2481303,-3.7524586,Ben Macdui,57.0703889,-3.6691251,20.43
Boat of Garten,57.2481303,-3.7524586,Cairn Toul,57.0543880,-3.7107019,21.72
Boat of Garten,57.2481303,-3.7524586,Sgor an Lochain Uaine,57.0583426,-3.7257268,21.2
Boat of Garten,57.2481303,-3.7524586,Carn Sgulain,57.1243293,-4.1770213,29.14
Boat of Garten,57.2481303,-3.7524586,Beinn a' Chaorainn,57.0933285,-3.5775874,20.23
Boat of Garten,57.2481303,-3.7524586,Beinn Bhreac,57.0546982,-3.5543720,24.65
Boat of Garten,57.2481303,-3.7524586,Càrn a' Mhàim,57.0368749,-3.6583870,24.21
Boat of Garten,57.2481303,-3.7524586,Beinn Mheadhoin,57.0959339,-3.6114760,18.97
Boat of Garten,57.2481303,-3.7524586,Derry Cairngorm,57.0627179,-3.6229171,22.09
Boat of Garten,57.2481303,-3.7524586,Beinn a' Bhùird South Top,57.0698145,-3.4992586,25.08
Boat of Garten,57.2481303,-3.7524586,The Devil's Point,57.0357260,-3.6887134,23.97
Boat of Garten,57.2481303,-3.7524586,Monadh Mor,57.0268931,-3.7502575,24.64
Boat of Garten,57.2481303,-3.7524586,Beinn Bhrotain,57.0098569,-3.7237921,26.59
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0947944,-3.4441546,25.29
Boat of Garten,57.2481303,-3.7524586,Cnap a'Chléirich,57.0911401,-3.4746354,24.25
Boat of Garten,57.2481303,-3.7524586,Carn Ban Mor,57.0522721,-3.8255029,22.25
Boat of Garten,57.2481303,-3.7524586,Sgor Gaoith,57.0685891,-3.8109296,20.3
Boat of Garten,57.2481303,-3.7524586,Mullach Clach a'Bhlair,57.0119137,-3.8412449,26.85
Boat of Garten,57.2481303,-3.7524586,Bynack More,57.1378224,-3.5847763,15.93
Boat of Garten,57.2481303,-3.7524586,A'Choinneach,57.1236812,-3.6004925,16.63
Boat of Garten,57.2481303,-3.7524586,Bynack Beg,57.1423091,-3.5941170,15.18
Boat of Garten,57.2481303,-3.7524586,Tom Dubh,57.0365026,-3.7801558,23.63
Boat of Garten,57.2481303,-3.7524586,Carn Cloich-mhuilinn,56.9958284,-3.6993891,28.28
Boat of Garten,57.2481303,-3.7524586,Stob Coire Etchachan,57.0853601,-3.6107685,20.05
Boat of Garten,57.2481303,-3.7524586,Creagan a' Choire Etchachan,57.0767034,-3.6331408,20.41
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0760211,-3.6663127,19.86
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0944473,-3.4860254,23.51
Boat of Garten,57.2481303,-3.7524586,Beinn a' Chaorainn Bheag,57.0964569,-3.5571940,20.61
Boat of Garten,57.2481303,-3.7524586,Leabaidh an Daimh Bhuidhe,57.0993391,-3.4344285,25.39
Boat of Garten,57.2481303,-3.7524586,Diollaid Coire Eindart,57.0125145,-3.8050464,26.43
Boat of Garten,57.2481303,-3.7524586,Creag an Dail Mhòr,57.0667469,-3.4332921,27.95
Boat of Garten,57.2481303,-3.7524586,Càrn Eàs,57.0746665,-3.4463572,26.76
Boat of Garten,57.2481303,-3.7524586,Stob Bac an Fhurain,57.1129441,-3.4263586,24.81
Boat of Garten,57.2481303,-3.7524586,Stob an t-Sluichd,57.1070566,-3.4676625,23.31
Boat of Garten,57.2481303,-3.7524586,Meall Dubhag,57.0373994,-3.8465581,24.15
Boat of Garten,57.2481303,-3.7524586,West Meur Gorm Craig,57.1156973,-3.3993321,25.95
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0349635,-3.6539878,24.48
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0101765,-3.7092529,26.63
Boat of Garten,57.2481303,-3.7524586,Sgòran Dubh Mòr,57.0804444,-3.8080051,18.97
Boat of Garten,57.2481303,-3.7524586,Geal-charn,57.0901053,-3.8431912,18.43
Boat of Garten,57.2481303,-3.7524586,Meall Buidhe,57.0797932,-3.8305051,19.33
Boat of Garten,57.2481303,-3.7524586,Creag an Leth-choin,57.1094443,-3.7048752,15.71
Boat of Garten,57.2481303,-3.7524586,Beinn a' Bhùird North Top,57.0876067,-3.4994129,23.54
Boat of Garten,57.2481303,-3.7524586,East Meur Gorm Craig,57.1207963,-3.3902478,26.09
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0167673,-3.6965562,25.99
Boat of Garten,57.2481303,-3.7524586,Unnamed,57.0852507,-3.6740041,18.75
Boat of Garten,57.2481303,-3.7524586,Cairn Lochan,57.1027350,-3.6769143,16.82
Boat of Garten,57.2481303,-3.7524586,Carn Etchachan,57.0883032,-3.6466155,18.92
Boat of Garten,57.2481303,-3.7524586,Stacan Dubha,57.0940412,-3.6322260,18.64
Boat of Garten,57.2481303,-3.7524586,Beinn Mheadhoin SW Top,57.0917680,-3.6228061,19.1
Boat of Garten,57.2481303,-3.7524586,Cnap Leum an Easaich,57.1105907,-3.5122347,21.11
Boat of Garten,57.2481303,-3.7524586,Carn na Criche,57.0626469,-3.7514448,20.66
Boat of Garten,57.2481303,-3.7524586,Stob Coire an t-Saighdeir,57.0465897,-3.7112224,22.58
Boat of Garten,57.2481303,-3.7524586,Sron na Lairige,57.0860203,-3.7092591,18.24
Boat of Garten,57.2481303,-3.7524586,Cnap Coire na Spreidhe,57.1245136,-3.6320007,15.57
Boat of Garten,57.2481303,-3.7524586,Sgurr an Lochan Uaine,57.0726913,-3.6089653,21.38
Boat of Garten,57.2481303,-3.7524586,Sron A'Cha No,57.1342228,-3.6266880,14.79
Broomhill,57.2833838,-3.6670708,Cairn Gorm,57.1167690,-3.6444857,18.6
Broomhill,57.2833838,-3.6670708,Braeriach,57.0781682,-3.7288293,23.16
Broomhill,57.2833838,-3.6670708,Stob Coire an t-Sneachda,57.1066883,-3.6590658,19.68
Broomhill,57.2833838,-3.6670708,Ben Macdui,57.0703889,-3.6691251,23.72
Broomhill,57.2833838,-3.6670708,Cairn Toul,57.0543880,-3.7107019,25.64
Broomhill,57.2833838,-3.6670708,Sgor an Lochain Uaine,57.0583426,-3.7257268,25.31
Broomhill,57.2833838,-3.6670708,Beinn a' Chaorainn,57.0933285,-3.5775874,21.85
Broomhill,57.2833838,-3.6670708,Beinn Bhreac,57.0546982,-3.5543720,26.36
Broomhill,57.2833838,-3.6670708,Càrn a' Mhàim,57.0368749,-3.6583870,27.46
Broomhill,57.2833838,-3.6670708,Beinn Mheadhoin,57.0959339,-3.6114760,21.14
Broomhill,57.2833838,-3.6670708,Derry Cairngorm,57.0627179,-3.6229171,24.72
Broomhill,57.2833838,-3.6670708,Beinn a' Bhùird South Top,57.0698145,-3.4992586,25.86
Broomhill,57.2833838,-3.6670708,The Devil's Point,57.0357260,-3.6887134,27.61
Broomhill,57.2833838,-3.6670708,Monadh Mor,57.0268931,-3.7502575,29.0
Broomhill,57.2833838,-3.6670708,Unnamed,57.0947944,-3.4441546,24.95
Broomhill,57.2833838,-3.6670708,Cnap a'Chléirich,57.0911401,-3.4746354,24.37
Broomhill,57.2833838,-3.6670708,Carn Ban Mor,57.0522721,-3.8255029,27.46
Broomhill,57.2833838,-3.6670708,Sgor Gaoith,57.0685891,-3.8109296,25.45
Broomhill,57.2833838,-3.6670708,Bynack More,57.1378224,-3.5847763,16.96
Broomhill,57.2833838,-3.6670708,A'Choinneach,57.1236812,-3.6004925,18.23
Broomhill,57.2833838,-3.6670708,Bynack Beg,57.1423091,-3.5941170,16.32
Broomhill,57.2833838,-3.6670708,Tom Dubh,57.0365026,-3.7801558,28.33
Broomhill,57.2833838,-3.6670708,Stob Coire Etchachan,57.0853601,-3.6107685,22.31
Broomhill,57.2833838,-3.6670708,Creagan a' Choire Etchachan,57.0767034,-3.6331408,23.11
Broomhill,57.2833838,-3.6670708,Unnamed,57.0760211,-3.6663127,23.09
Broomhill,57.2833838,-3.6670708,Unnamed,57.0944473,-3.4860254,23.72
Broomhill,57.2833838,-3.6670708,Beinn a' Chaorainn Bheag,57.0964569,-3.5571940,21.85
Broomhill,57.2833838,-3.6670708,Leabaidh an Daimh Bhuidhe,57.0993391,-3.4344285,24.86
Broomhill,57.2833838,-3.6670708,Creag an Dail Mhòr,57.0667469,-3.4332921,27.96
Broomhill,57.2833838,-3.6670708,Càrn Eàs,57.0746665,-3.4463572,26.8
Broomhill,57.2833838,-3.6670708,Stob Bac an Fhurain,57.1129441,-3.4263586,23.92
Broomhill,57.2833838,-3.6670708,Stob an t-Sluichd,57.1070566,-3.4676625,23.04
Broomhill,57.2833838,-3.6670708,Meall Dubhag,57.0373994,-3.8465581,29.47
Broomhill,57.2833838,-3.6670708,West Meur Gorm Craig,57.1156973,-3.3993321,24.71
Broomhill,57.2833838,-3.6670708,Unnamed,57.0349635,-3.6539878,27.68
Broomhill,57.2833838,-3.6670708,Sgòran Dubh Mòr,57.0804444,-3.8080051,24.15
Broomhill,57.2833838,-3.6670708,Geal-charn,57.0901053,-3.8431912,24.01
Broomhill,57.2833838,-3.6670708,Meall Buidhe,57.0797932,-3.8305051,24.73
Broomhill,57.2833838,-3.6670708,Creag an Leth-choin,57.1094443,-3.7048752,19.5
Broomhill,57.2833838,-3.6670708,Beinn a' Bhùird North Top,57.0876067,-3.4994129,24.04
Broomhill,57.2833838,-3.6670708,East Meur Gorm Craig,57.1207963,-3.3902478,24.65
Broomhill,57.2833838,-3.6670708,Unnamed,57.0167673,-3.6965562,29.74
Broomhill,57.2833838,-3.6670708,Unnamed,57.0852507,-3.6740041,22.07
Broomhill,57.2833838,-3.6670708,Cairn Lochan,57.1027350,-3.6769143,20.13
Broomhill,57.2833838,-3.6670708,Carn Etchachan,57.0883032,-3.6466155,21.76
Broomhill,57.2833838,-3.6670708,Stacan Dubha,57.0940412,-3.6322260,21.19
Broomhill,57.2833838,-3.6670708,Beinn Mheadhoin SW Top,57.0917680,-3.6228061,21.51
Broomhill,57.2833838,-3.6670708,Cnap Leum an Easaich,57.1105907,-3.5122347,21.4
Broomhill,57.2833838,-3.6670708,Carn na Criche,57.0626469,-3.7514448,25.11
Broomhill,57.2833838,-3.6670708,Stob Coire an t-Saighdeir,57.0465897,-3.7112224,26.51
Broomhill,57.2833838,-3.6670708,Sron na Lairige,57.0860203,-3.7092591,22.13
Broomhill,57.2833838,-3.6670708,Cnap Coire na Spreidhe,57.1245136,-3.6320007,17.82
Broomhill,57.2833838,-3.6670708,Sgurr an Lochan Uaine,57.0726913,-3.6089653,23.73
Broomhill,57.2833838,-3.6670708,Sron A'Cha No,57.1342228,-3.6266880,16.79
Carrbridge,57.2794783,-3.8281892,Cairn Gorm,57.1167690,-3.6444857,21.25
Carrbridge,57.2794783,-3.8281892,Braeriach,57.0781682,-3.7288293,23.21
Carrbridge,57.2794783,-3.8281892,Stob Coire an t-Sneachda,57.1066883,-3.6590658,21.79
Carrbridge,57.2794783,-3.8281892,Ben Macdui,57.0703889,-3.6691251,25.19
Carrbridge,57.2794783,-3.8281892,Cairn Toul,57.0543880,-3.7107019,26.05
Carrbridge,57.2794783,-3.8281892,Sgor an Lochain Uaine,57.0583426,-3.7257268,25.39
Carrbridge,57.2794783,-3.8281892,Carn Sgulain,57.1243293,-4.1770213,27.26
Carrbridge,57.2794783,-3.8281892,A' Chailleach,57.1096034,-4.1794102,28.44
Carrbridge,57.2794783,-3.8281892,Beinn a' Chaorainn,57.0933285,-3.5775874,25.68
Carrbridge,57.2794783,-3.8281892,Càrn a' Mhàim,57.0368749,-3.6583870,28.91
Carrbridge,57.2794783,-3.8281892,Beinn Mheadhoin,57.0959339,-3.6114760,24.28
Carrbridge,57.2794783,-3.8281892,Derry Cairngorm,57.0627179,-3.6229171,27.15
Carrbridge,57.2794783,-3.8281892,The Devil's Point,57.0357260,-3.6887134,28.43
Carrbridge,57.2794783,-3.8281892,Monadh Mor,57.0268931,-3.7502575,28.52
Carrbridge,57.2794783,-3.8281892,Cnap a'Chléirich,57.0911401,-3.4746354,29.95
Carrbridge,57.2794783,-3.8281892,Carn Ban Mor,57.0522721,-3.8255029,25.3
Carrbridge,57.2794783,-3.8281892,Sgor Gaoith,57.0685891,-3.8109296,23.51
Carrbridge,57.2794783,-3.8281892,Mullach Clach a'Bhlair,57.0119137,-3.8412449,29.81
Carrbridge,57.2794783,-3.8281892,Bynack More,57.1378224,-3.5847763,21.57
Carrbridge,57.2794783,-3.8281892,A'Choinneach,57.1236812,-3.6004925,22.15
Carrbridge,57.2794783,-3.8281892,Bynack Beg,57.1423091,-3.5941170,20.82
Carrbridge,57.2794783,-3.8281892,Tom Dubh,57.0365026,-3.7801558,27.21
Carrbridge,57.2794783,-3.8281892,Stob Coire Etchachan,57.0853601,-3.6107685,25.3
Carrbridge,57.2794783,-3.8281892,Creagan a' Choire Etchachan,57.0767034,-3.6331408,25.48
Carrbridge,57.2794783,-3.8281892,Unnamed,57.0760211,-3.6663127,24.68
Carrbridge,57.2794783,-3.8281892,Unnamed,57.0944473,-3.4860254,29.2
Carrbridge,57.2794783,-3.8281892,Beinn a' Chaorainn Bheag,57.0964569,-3.5571940,26.15
Carrbridge,57.2794783,-3.8281892,Diollaid Coire Eindart,57.0125145,-3.8050464,29.76
Carrbridge,57.2794783,-3.8281892,Stob an t-Sluichd,57.1070566,-3.4676625,29.05
Carrbridge,57.2794783,-3.8281892,Meall Dubhag,57.0373994,-3.8465581,26.98
Carrbridge,57.2794783,-3.8281892,Unnamed,57.0349635,-3.6539878,29.2
Carrbridge,57.2794783,-3.8281892,Sgòran Dubh Mòr,57.0804444,-3.8080051,22.2
Carrbridge,57.2794783,-3.8281892,Geal-charn,57.0901053,-3.8431912,21.11
Carrbridge,57.2794783,-3.8281892,Meall Buidhe,57.0797932,-3.8305051,22.24
Carrbridge,57.2794783,-3.8281892,Creag an Leth-choin,57.1094443,-3.7048752,20.35
Carrbridge,57.2794783,-3.8281892,Beinn a' Bhùird North Top,57.0876067,-3.4994129,29.19
Carrbridge,57.2794783,-3.8281892,Unnamed,57.0852507,-3.6740041,23.55
Carrbridge,57.2794783,-3.8281892,Cairn Lochan,57.1027350,-3.6769143,21.7
Carrbridge,57.2794783,-3.8281892,Carn Etchachan,57.0883032,-3.6466155,23.95
Carrbridge,57.2794783,-3.8281892,Stacan Dubha,57.0940412,-3.6322260,23.81
Carrbridge,57.2794783,-3.8281892,Beinn Mheadhoin SW Top,57.0917680,-3.6228061,24.31
Carrbridge,57.2794783,-3.8281892,Cnap Leum an Easaich,57.1105907,-3.5122347,26.81
Carrbridge,57.2794783,-3.8281892,Carn na Criche,57.0626469,-3.7514448,24.59
Carrbridge,57.2794783,-3.8281892,Stob Coire an t-Saighdeir,57.0465897,-3.7112224,26.88
Carrbridge,57.2794783,-3.8281892,Sron na Lairige,57.0860203,-3.7092591,22.71
Carrbridge,57.2794783,-3.8281892,Cnap Coire na Spreidhe,57.1245136,-3.6320007,20.94
Carrbridge,57.2794783,-3.8281892,Sgurr an Lochan Uaine,57.0726913,-3.6089653,26.57
Carrbridge,57.2794783,-3.8281892,Sron A'Cha No,57.1342228,-3.6266880,20.25
Fort William,56.8205581,-5.1053126,Ben Nevis,56.7968582,-5.0035260,6.75
Fort William,56.8205581,-5.1053126,Càrn Mòr Dearg,56.8052539,-4.9866573,7.44
Fort William,56.8205581,-5.1053126,Stob Dearg,56.6468537,-4.8987627,23.11
Fort William,56.8205581,-5.1053126,Càrn Dearg Meadhonach,56.8097631,-4.9893613,7.18
Fort William,56.8205581,-5.1053126,Sgor nam Fiannaidh,56.6793935,-5.0371437,16.26
Fort William,56.8205581,-5.1053126,Stob Coire Leith,56.6813612,-5.0227958,16.3
Fort William,56.8205581,-5.1053126,Aonach Mòr,56.8129504,-4.9617416,8.81
Fort William,56.8205581,-5.1053126,Aonach Beag,56.7999773,-4.9541724,9.51
Fort William,56.8205581,-5.1053126,Stob Bàn,56.7440062,-5.0305154,9.67
Fort William,56.8205581,-5.1053126,Am Bodach,56.7417441,-4.9833493,11.52
Fort William,56.8205581,-5.1053126,An Gearanach,56.7592162,-4.9662402,10.9
Fort William,56.8205581,-5.1053126,Na Gruagaichean,56.7436810,-4.9399281,13.25
Fort William,56.8205581,-5.1053126,Binnein Mor,56.7544245,-4.9258171,13.21
Fort William,56.8205581,-5.1053126,Sgùrr Eilde Mòr,56.7499706,-4.8954275,15.05
Fort William,56.8205581,-5.1053126,Gulvain,56.9362239,-5.2845447,16.89
Fort William,56.8205581,-5.1053126,Sgùrr Thuilm,56.9370302,-5.3891781,21.63
Fort William,56.8205581,-5.1053126,Sgùrr nan Coireachan,56.9357219,-5.4485532,24.54
Fort William,56.8205581,-5.1053126,Stob a' Choire Mheadhoin,56.8233896,-4.7609130,21.03
Fort William,56.8205581,-5.1053126,Stob Coire Easain,56.8181909,-4.7737270,20.25
Fort William,56.8205581,-5.1053126,Stob Choire Claurigh,56.8237914,-4.8498558,15.6
Fort William,56.8205581,-5.1053126,Stob Bàn,56.8106697,-4.8409103,16.19
Fort William,56.8205581,-5.1053126,Sgùrr Choinnich Mòr,56.8004299,-4.9040088,12.5
Fort William,56.8205581,-5.1053126,Stob Coire an Laoigh,56.8109037,-4.8848781,13.51
Fort William,56.8205581,-5.1053126,Meall Dearg,56.6808731,-5.0028832,16.77
Fort William,56.8205581,-5.1053126,Stob Dubh,56.6383410,-4.9706851,21.9
Fort William,56.8205581,-5.1053126,Stob Coire Raineach,56.6499286,-4.9516080,21.2
Fort William,56.8205581,-5.1053126,Sgorr Dhonuill,56.6504880,-5.1979980,19.77
Fort William,56.8205581,-5.1053126,Sgorr Dhearg,56.6539309,-5.1715514,18.99
Fort William,56.8205581,-5.1053126,Beinn Fhionnlaidh,56.6010358,-5.1048871,24.44
Fort William,56.8205581,-5.1053126,Sgùrr na h-Ulaidh,56.6197971,-5.0800660,22.41
Fort William,56.8205581,-5.1053126,Beinn Sgulaird,56.5663690,-5.1707061,28.59
Fort William,56.8205581,-5.1053126,Stob Coire Sgriodain,56.8313019,-4.6950358,25.08
Fort William,56.8205581,-5.1053126,Chno Dearg,56.8300810,-4.6608752,27.16
Fort William,56.8205581,-5.1053126,Beinn Teallach,56.9359660,-4.6947333,28.14
Fort William,56.8205581,-5.1053126,Garbh Chìoch Mhòr,57.0086057,-5.4452584,29.45
Fort William,56.8205581,-5.1053126,Sgùrr nan Coireachan,57.0071498,-5.4047002,27.65
Fort William,56.8205581,-5.1053126,Sròn a' Choire Ghairbh,57.0078532,-4.9287093,23.47
Fort William,56.8205581,-5.1053126,Meall na Teanga,56.9885015,-4.9309213,21.51
Fort William,56.8205581,-5.1053126,Meall a' Bhùiridh,56.6122677,-4.8521185,27.9
Fort William,56.8205581,-5.1053126,Creise,56.6145149,-4.8719012,27.03
Fort William,56.8205581,-5.1053126,Gairich,57.0448657,-5.2558304,26.61
Fort William,56.8205581,-5.1053126,Sgùrr Mòr,57.0283321,-5.3548089,27.68
Fort William,56.8205581,-5.1053126,Unnamed,56.6794679,-5.0003858,16.97
Fort William,56.8205581,-5.1053126,Am Bodach,56.6777950,-4.9913941,17.36
Fort William,56.8205581,-5.1053126,Stob Coire nam Beith,56.6456418,-5.0368857,19.92
Fort William,56.8205581,-5.1053126,Stob Coire nan Lochan,56.6488513,-5.0218112,19.79
Fort William,56.8205581,-5.1053126,Stob Coire Sgreamhach,56.6383651,-5.0102594,21.11
Fort William,56.8205581,-5.1053126,Bidean nam Bian,56.6427446,-5.0293346,20.34
Fort William,56.8205581,-5.1053126,Beinn na Lap,56.7893938,-4.6599843,27.43
Fort William,56.8205581,-5.1053126,Sgurr Choinnich Beag,56.7967269,-4.9159966,11.86
Fort William,56.8205581,-5.1053126,Stob Coire Easain,56.8125506,-4.8933348,12.98
Fort William,56.8205581,-5.1053126,Unnamed,56.7484143,-4.9270976,13.54
Fort William,56.8205581,-5.1053126,Sgor Eilde Beag,56.7451316,-4.9129251,14.45
Fort William,56.8205581,-5.1053126,Stob an Fhuarain,56.6247503,-5.0690066,21.92
Fort William,56.8205581,-5.1053126,Unnamed,56.8251968,-4.6826762,25.81
Fort William,56.8205581,-5.1053126,Unnamed,56.8272956,-4.6906155,25.33
Fort William,56.8205581,-5.1053126,Meall Garbh,56.8201294,-4.6702227,26.57
Fort William,56.8205581,-5.1053126,Sgor an Iubhair,56.7450138,-5.0019259,10.52
Fort William,56.8205581,-5.1053126,Càrn Beag Dearg,56.8178443,-4.9973601,6.6
Fort William,56.8205581,-5.1053126,Càrn Dearg,56.7859542,-5.0207509,6.44
Fort William,56.8205581,-5.1053126,Sgùrr a' Mhàim,56.7559529,-5.0035929,9.51
Fort William,56.8205581,-5.1053126,Stob na Doire,56.6367864,-4.9242362,23.27
Fort William,56.8205581,-5.1053126,Stob Coire Altruim,56.6344127,-4.9408032,23.05
Fort William,56.8205581,-5.1053126,Stob na Broige,56.6298267,-4.9512020,23.24
Fort William,56.8205581,-5.1053126,Stob Coire a' Chairn,56.7507449,-4.9690336,11.39
Fort William,56.8205581,-5.1053126,Stob a' Bruaich Leith,56.5716767,-4.9178447,30.0
Fort William,56.8205581,-5.1053126,Clach Leathad,56.6026319,-4.8682775,28.28
Fort William,56.8205581,-5.1053126,Sgurr a'Bhuic,56.7883126,-4.9416634,10.62
Fort William,56.8205581,-5.1053126,Unnamed,56.7433080,-5.0579172,9.08
Fort William,56.8205581,-5.1053126,Stob Coire Bhealaich,56.7948516,-4.9454127,10.18
Fort William,56.8205581,-5.1053126,Mullach nan Coirean,56.7498534,-5.0724176,8.13
Fort William,56.8205581,-5.1053126,Binnein Beag,56.7669772,-4.9110831,13.28
Fort William,56.8205581,-5.1053126,Gulvain South Top,56.9258869,-5.2934589,16.41
Fort William,56.8205581,-5.1053126,Sgorr Bhan,56.6559849,-5.1619973,18.65
Fort William,56.8205581,-5.1053126,Stob a' Ghlais Choire,56.6235889,-4.8711062,26.2
Fort William,56.8205581,-5.1053126,Na Gruagaichean North West Top,56.7457529,-4.9432775,12.94
Fort William,56.8205581,-5.1053126,Point 1048,56.7947726,-4.9388104,10.57
Fort William,56.8205581,-5.1053126,Tom Na Sroine,56.8274944,-4.9387153,10.2
Fort William,56.8205581,-5.1053126,Stob an Chul Choire,56.8146941,-4.9453185,9.79
Fort William,56.8205581,-5.1053126,Stob a'Choire Leith,56.8216634,-4.8579930,15.1
Fort William,56.8205581,-5.1053126,Stob Coire na Ceannain,56.8303463,-4.8406562,16.2
Fort William,56.8205581,-5.1053126,Stob Coire Gaibhre,56.8402326,-4.8525706,15.58
Fort William,56.8205581,-5.1053126,Stob Coire Cath na Sine,56.8159886,-4.8647796,14.7
Fort William,56.8205581,-5.1053126,Caisteal,56.8146856,-4.8742868,14.12
Fort William,56.8205581,-5.1053126,Beinn na Socaich,56.8193356,-4.8913986,13.06
Fort William,56.8205581,-5.1053126,Beinn Fhada NE Top,56.6445508,-4.9955568,20.72
Fort William,56.8205581,-5.1053126,Beinn Fhada,56.6420357,-5.0027683,20.85
Banavie,56.8438007,-5.0958832,Ben Nevis,56.7968582,-5.0035260,7.69
Banavie,56.8438007,-5.0958832,Càrn Mòr Dearg,56.8052539,-4.9866573,7.93
Banavie,56.8438007,-5.0958832,Stob Dearg,56.6468537,-4.8987627,25.03
Banavie,56.8438007,-5.0958832,Càrn Dearg Meadhonach,56.8097631,-4.9893613,7.53
Banavie,56.8438007,-5.0958832,Sgor nam Fiannaidh,56.6793935,-5.0371437,18.66
Banavie,56.8438007,-5.0958832,Stob Coire Leith,56.6813612,-5.0227958,18.63
Banavie,56.8438007,-5.0958832,Aonach Mòr,56.8129504,-4.9617416,8.88
Banavie,56.8438007,-5.0958832,Aonach Beag,56.7999773,-4.9541724,9.93
Banavie,56.8438007,-5.0958832,Stob Bàn,56.7440062,-5.0305154,11.81
Banavie,56.8438007,-5.0958832,Am Bodach,56.7417441,-4.9833493,13.28
Banavie,56.8438007,-5.0958832,An Gearanach,56.7592162,-4.9662402,12.31
Banavie,56.8438007,-5.0958832,Na Gruagaichean,56.7436810,-4.9399281,14.67
Banavie,56.8438007,-5.0958832,Binnein Mor,56.7544245,-4.9258171,14.39
Banavie,56.8438007,-5.0958832,Sgùrr Eilde Mòr,56.7499706,-4.8954275,16.1
Banavie,56.8438007,-5.0958832,Gulvain,56.9362239,-5.2845447,15.43
Banavie,56.8438007,-5.0958832,Sgùrr Thuilm,56.9370302,-5.3891781,20.67
Banavie,56.8438007,-5.0958832,Sgùrr nan Coireachan,56.9357219,-5.4485532,23.81
Banavie,56.8438007,-5.0958832,Stob a' Choire Mheadhoin,56.8233896,-4.7609130,20.57
Banavie,56.8438007,-5.0958832,Stob Coire Easain,56.8181909,-4.7737270,19.87
Banavie,56.8438007,-5.0958832,Stob Choire Claurigh,56.8237914,-4.8498558,15.18
Banavie,56.8438007,-5.0958832,Stob Bàn,56.8106697,-4.8409103,16.0
Banavie,56.8438007,-5.0958832,Sgùrr Choinnich Mòr,56.8004299,-4.9040088,12.67
Banavie,56.8438007,-5.0958832,Stob Coire an Laoigh,56.8109037,-4.8848781,13.39
